timestamp,date_GMT,team_name,a_team,ppg,Opp_PPG,PPG_Dif,goal_count,a_goal_count,corner_count,shots,shots_on_target,Opp_Shot_On_Target,SoT_Comp_Ratio,SoT_Diff,Goal_Sot,possession,xg,Op_Xg,xg_diff,odds_win,odds_draw,Win,prediction_label
1694371500,Sep 10 2023 - 6:45pm,Serbia,Lithuania,1.75,0.75,1,3,1,4,13,6,4,1.5,2,0.5,61,1.6,0.87,0.73,1.3,5.75,1,1
1694371500,Sep 10 2023 - 6:45pm,Slovenia,San Marino,2.2,0,2.2,4,0,5,16,10,2,5,8,0.4,77,2.39,0.35,2.04,1.05,15,1,1
1694448000,Sep 11 2023 - 4:00pm,Croatia,Armenia,2,1,1,1,0,9,18,9,3,3,6,0.111111111,68,2.28,0.75,1.53,1.37,4.8,1,1
1694457900,Sep 11 2023 - 6:45pm,Wales,Latvia,1.6,0.38,1.22,2,0,9,22,10,3,3.333333333,7,0.2,58,2.41,0.97,1.44,1.38,4.8,1,1
1694457900,Sep 11 2023 - 6:45pm,Bosnia-Herzegovina,Iceland,0.82,1.08,-0.26,0,1,6,12,5,3,1.666666667,2,0,59,1.59,0.76,0.83,2.7,3,0,0
1694457900,Sep 11 2023 - 6:45pm,Luxembourg,Portugal,1.55,3,-1.45,0,9,2,3,2,11,0.181818182,-9,0,33,0.47,2.47,-2,61,17,0,0
1694457900,Sep 11 2023 - 6:45pm,Liechtenstein,Slovakia,0,2.2,-2.2,0,3,2,2,0,6,0,-6,0,20,0.24,1.65,-1.41,56,15,0,0
1694544300,Sep 12 2023 - 6:45pm,Georgia,Norway,1.2,1.38,-0.18,1,2,0,5,3,5,0.6,-2,0.333333333,37,0.71,1.95,-1.24,9.5,5.2,0,0
1694544300,Sep 12 2023 - 6:45pm,Cyprus,Spain,0,2.63,-2.63,0,6,0,2,2,13,0.153846154,-11,0,19,0.34,3.27,-2.93,50,16,0,0
1694544300,Sep 12 2023 - 6:45pm,Ukraine,Italy,2,1.75,0.25,1,2,0,9,4,6,0.666666667,-2,0.25,36,1.07,2.05,-0.98,7.5,4.4,0,1
1694544300,Sep 12 2023 - 6:45pm,FYR Macedonia,Malta,1,0,1,2,0,2,8,6,3,2,3,0.333333333,47,1.06,1,0.06,1.65,3.3,1,1
1694544300,Sep 12 2023 - 6:45pm,Estonia,Belgium,0.11,2.5,-2.39,0,5,0,2,0,12,0,-12,0,24,0.22,2.68,-2.46,42,10.5,0,0
1694544300,Sep 12 2023 - 6:45pm,Austria,Sweden,2.38,1.25,1.13,3,1,4,10,7,5,1.4,2,0.428571429,53,1.36,1.56,-0.2,3.1,2.95,1,1
1694544300,Sep 12 2023 - 6:45pm,Andorra,Switzerland,0.2,1.7,-1.5,0,3,2,0,0,4,0,-4,0,15,0.08,2.2,-2.12,81,13,0,0
1694544300,Sep 12 2023 - 6:45pm,Belarus,Israel,1.2,1.36,-0.16,0,1,5,10,6,8,0.75,-2,0,32,1.17,2.36,-1.19,7.2,4.7,0,0
1694544300,Sep 12 2023 - 6:45pm,Kosovo,Romania,1.1,2.2,-1.1,0,2,2,7,5,9,0.555555556,-4,0,28,1.01,2.07,-1.06,4.8,3.4,0,0
1697126400,Oct 12 2023 - 4:00pm,Armenia,Latvia,1,0.38,0.62,0,2,6,9,3,9,0.333333333,-6,0,64,1.38,1.63,-0.25,1.97,3.37,0,0
1697136300,Oct 12 2023 - 6:45pm,Scotland,Spain,2.13,2.63,-0.5,0,2,1,4,2,6,0.333333333,-4,0,26,0.57,1.75,-1.18,8.5,5.5,0,0
1697136300,Oct 12 2023 - 6:45pm,Norway,Cyprus,1.38,0,1.38,4,0,6,18,10,0,10,10,0.4,73,2.52,0.28,2.24,1.26,5.75,1,1
1697136300,Oct 12 2023 - 6:45pm,Turkey,Croatia,2.13,2,0.13,1,0,4,12,7,7,1,0,0.142857143,37,1.51,1.79,-0.28,5.25,3.6,1,1
1697136300,Oct 12 2023 - 6:45pm,Czech Republic,Albania,1.88,1.88,0,0,3,4,10,8,6,1.333333333,2,0,64,1.8,1.16,0.64,2.31,3.23,0,1
1697136300,Oct 12 2023 - 6:45pm,Poland,Faroe Islands,1.5,0.25,1.25,2,0,3,9,5,0,5,5,0.4,66,1.23,0.41,0.82,1.38,4.83,1,1
1697136300,Oct 12 2023 - 6:45pm,Kosovo,Andorra,1.1,0.2,0.9,3,0,3,14,8,4,2,4,0.375,65,1.69,0.81,0.88,1.4,4.33,1,1
1697136300,Oct 12 2023 - 6:45pm,Romania,Belarus,2.2,1.2,1,0,0,9,16,6,3,2,3,0,68,2.02,0.86,1.16,1.61,3.83,1,1
1697212800,Oct 13 2023 - 4:00pm,Azerbaijan,Estonia,0.88,0.11,0.77,2,0,5,8,5,6,0.833333333,-1,0.4,51,1.03,1.44,-0.41,3.5,3.1,1,0
1697222700,Oct 13 2023 - 6:45pm,France,Netherlands,2.75,2.25,0.5,2,1,3,11,8,5,1.6,3,0.25,55,1.62,1.19,0.43,2.24,3.45,1,1
1697222700,Oct 13 2023 - 6:45pm,Greece,Republic of Ireland,1.7,0.75,0.95,2,0,4,9,6,6,1,0,0.333333333,42,1.3,1.9,-0.6,3,3.1,1,1
1697222700,Oct 13 2023 - 6:45pm,Belgium,Austria,2.5,2.38,0.12,3,2,3,8,6,6,1,0,0.5,42,1.14,1.81,-0.67,2.55,3.25,1,1
1697222700,Oct 13 2023 - 6:45pm,Luxembourg,Iceland,1.55,1.08,0.47,1,1,1,9,2,4,0.5,-2,0.5,42,0.83,1.46,-0.63,4.5,3.5,1,0
1697222700,Oct 13 2023 - 6:45pm,Slovakia,Portugal,2.2,3,-0.8,2,3,2,9,4,13,0.307692308,-9,0.5,42,1.2,2.77,-1.57,11.25,5.9,0,1
1697222700,Oct 13 2023 - 6:45pm,Bosnia-Herzegovina,Liechtenstein,0.82,0,0.82,2,0,11,25,14,2,7,12,0.142857143,74,3.07,0.48,2.59,1.08,11,1,1
1697288400,Oct 14 2023 - 1:00pm,FYR Macedonia,Ukraine,1,2,-1,0,2,3,11,6,8,0.75,-2,0,54,1.47,1.84,-0.37,5.68,3.88,0,0
1697288400,Oct 14 2023 - 1:00pm,San Marino,Northern Ireland,0,0.9,-0.9,0,3,1,3,0,8,0,-8,0,24,0.28,2.09,-1.81,91,29,0,0
1697299200,Oct 14 2023 - 4:00pm,Lithuania,Bulgaria,0.75,0.5,0.25,2,0,4,10,5,5,1,0,0.4,57,1.22,1.41,-0.19,6.4,3.95,1,0
1697299200,Oct 14 2023 - 4:00pm,Finland,Slovenia,1.64,2.2,-0.56,0,3,4,4,4,6,0.666666667,-2,0,58,0.93,1.51,-0.58,4.7,3.45,0,0
1697309100,Oct 14 2023 - 6:45pm,Malta,Italy,0,1.75,-1.75,0,4,1,0,0,5,0,-5,0,33,0.09,1.81,-1.72,100,17,0,0
1697309100,Oct 14 2023 - 6:45pm,Serbia,Hungary,1.75,2.25,-0.5,1,2,10,14,7,5,1.4,2,0.142857143,64,1.85,0.99,0.86,2.78,3.26,0,1
1697309100,Oct 14 2023 - 6:45pm,Kazakhstan,Denmark,1.64,2.2,-0.56,1,3,1,5,2,5,0.4,-3,0.5,36,0.57,1.45,-0.88,17.42,8.57,0,0
1697374800,Oct 15 2023 - 1:00pm,Cyprus,Georgia,0,1.2,-1.2,0,4,4,11,6,7,0.857142857,-1,0,40,1.26,1.47,-0.21,7.78,4.39,0,0
1697385600,Oct 15 2023 - 4:00pm,Faroe Islands,Czech Republic,0.25,1.88,-1.63,0,1,1,4,2,8,0.25,-6,0,30,0.6,2.76,-2.16,36,9.5,0,0
1697385600,Oct 15 2023 - 4:00pm,Belarus,Switzerland,1.2,1.7,-0.5,3,3,2,7,4,8,0.5,-4,0.75,22,0.79,2.6,-1.81,38,9.8,1,0
1697395500,Oct 15 2023 - 6:45pm,Spain,Norway,2.63,1.38,1.25,1,0,1,10,3,3,1,0,0.333333333,67,1.24,0.72,0.52,1.8,3.6,1,1
1697395500,Oct 15 2023 - 6:45pm,Latvia,Turkey,0.38,2.13,-1.75,0,4,5,9,3,9,0.333333333,-6,0,32,0.87,2.21,-1.34,25,8.3,0,0
1697395500,Oct 15 2023 - 6:45pm,Croatia,Wales,2,1.6,0.4,1,2,5,9,4,6,0.666666667,-2,0.25,72,1.19,1.22,-0.03,2.02,3.45,0,1
1697395500,Oct 15 2023 - 6:45pm,Moldova,Poland,1.25,1.5,-0.25,1,1,6,3,2,8,0.25,-6,0.5,28,0.65,2.05,-1.4,14.5,7,1,0
1697395500,Oct 15 2023 - 6:45pm,Andorra,Romania,0.2,2.2,-2,0,4,0,3,0,10,0,-10,0,21,0.31,2.21,-1.9,17.5,8.25,0,0
1697472000,Oct 16 2023 - 4:00pm,Austria,Azerbaijan,2.38,0.88,1.5,1,0,9,10,4,0,4,4,0.25,46,1.27,0.63,0.64,1.36,4.99,1,1
1697481900,Oct 16 2023 - 6:45pm,Republic of Ireland,Gibraltar,0.75,0,0.75,4,0,11,23,13,0,13,13,0.307692308,75,3.17,0.36,2.81,1.07,14.5,1,1
1697481900,Oct 16 2023 - 6:45pm,Netherlands,Greece,2.25,1.7,0.55,1,0,8,11,7,3,2.333333333,4,0.142857143,60,1.52,1.05,0.47,1.82,3.75,1,1
1697481900,Oct 16 2023 - 6:45pm,Sweden,Belgium,1.25,2.5,-1.25,1,1,2,11,7,4,1.75,3,0.142857143,50,0,0,0,5.25,4,1,1
1697481900,Oct 16 2023 - 6:45pm,Liechtenstein,Iceland,0,1.08,-1.08,0,4,1,5,3,10,0.3,-7,0,29,0.69,2.06,-1.37,41,16,0,0
1697481900,Oct 16 2023 - 6:45pm,Portugal,Bosnia-Herzegovina,3,0.82,2.18,5,0,2,9,7,0,7,7,0.714285714,68,1.53,0.41,1.12,1.5,4.5,1,1
1697481900,Oct 16 2023 - 6:45pm,Slovakia,Luxembourg,2.2,1.55,0.65,1,0,4,7,3,4,0.75,-1,0.333333333,47,0.94,1.27,-0.33,2.5,3.4,1,1
1697558400,Oct 17 2023 - 4:00pm,Kazakhstan,Finland,1.64,1.64,0,2,1,3,9,5,5,1,0,0.4,42,1.17,1.52,-0.35,6.5,4,1,1
1697568300,Oct 17 2023 - 6:45pm,Italy,England,1.75,2.5,-0.75,1,3,2,10,5,7,0.714285714,-2,0.2,49,1.19,1.37,-0.18,5.8,3.5,0,1
1697568300,Oct 17 2023 - 6:45pm,Ukraine,Malta,2,0,2,3,1,4,15,8,5,1.6,3,0.375,66,1.83,1.38,0.45,1.36,5,1,1
1697568300,Oct 17 2023 - 6:45pm,Montenegro,Serbia,1.38,1.75,-0.37,1,3,3,8,4,8,0.5,-4,0.25,41,1.07,2.07,-1,7.5,4.8,0,0
1697568300,Oct 17 2023 - 6:45pm,Hungary,Lithuania,2.25,0.75,1.5,2,2,10,13,9,5,1.8,4,0.222222222,65,1.95,1.08,0.87,1.26,6.25,1,1
1697568300,Oct 17 2023 - 6:45pm,Slovenia,Northern Ireland,2.2,0.9,1.3,1,0,2,8,5,3,1.666666667,2,0.2,58,1.03,0.84,0.19,2.4,3.4,1,1
1697568300,Oct 17 2023 - 6:45pm,Denmark,San Marino,2.2,0,2.2,2,1,6,8,5,3,1.666666667,2,0.4,82,1.46,0.65,0.81,1.01,41,1,1
1699818300,Nov 12 2023 - 7:45pm,Israel,Kosovo,1.36,1.1,0.26,0,1,0,8,3,8,0.375,-5,0,66,1.11,1.63,-0.52,2.85,3.4,0,0
1700077500,Nov 15 2023 - 7:45pm,Switzerland,Israel,1.7,1.36,0.34,1,1,6,14,9,3,3,6,0.111111111,49,1.97,1.02,0.95,1.67,3.75,1,1
1700154000,Nov 16 2023 - 5:00pm,Scotland,Georgia,2.13,1.2,0.93,2,2,4,14,6,7,0.857142857,-1,0.333333333,64,1.67,1.14,0.53,2.16,3.35,1,1
1700154000,Nov 16 2023 - 5:00pm,Austria,Estonia,2.38,0.11,2.27,2,0,3,12,5,0,5,5,0.4,69,1.57,0.55,1.02,1.32,5.3,1,1
1700154000,Nov 16 2023 - 5:00pm,Sweden,Azerbaijan,1.25,0.88,0.37,0,3,9,14,7,4,1.75,3,0,64,2.01,1.07,0.94,1.48,4.32,0,1
1700154000,Nov 16 2023 - 5:00pm,Spain,Cyprus,2.63,0,2.63,3,1,8,11,6,4,1.5,2,0.5,77,1.59,0.68,0.91,1.07,12,1,1
1700154000,Nov 16 2023 - 5:00pm,Hungary,Bulgaria,2.25,0.5,1.75,2,2,6,16,6,3,2,3,0.333333333,59,1.86,0.58,1.28,1.73,3.67,1,1
1700163900,Nov 16 2023 - 7:45pm,Lithuania,Montenegro,0.75,1.38,-0.63,0,2,2,7,2,10,0.2,-8,0,51,0.81,2.08,-1.27,9.5,5,0,0
1700163900,Nov 16 2023 - 7:45pm,Iceland,Slovakia,1.08,2.2,-1.12,2,4,2,5,3,9,0.333333333,-6,0.666666667,43,0.66,1.86,-1.2,4.75,3.6,0,0
1700163900,Nov 16 2023 - 7:45pm,Bosnia-Herzegovina,Luxembourg,0.82,1.55,-0.73,1,4,2,8,4,6,0.666666667,-2,0.25,46,1.02,1.18,-0.16,2.3,3.4,0,0
1700163900,Nov 16 2023 - 7:45pm,Portugal,Liechtenstein,3,0,3,2,0,6,23,11,2,5.5,9,0.181818182,83,3.11,0.58,2.53,1.01,11.03,1,1
1700233200,Nov 17 2023 - 3:00pm,San Marino,Kazakhstan,0,1.64,-1.64,1,3,2,5,2,8,0.25,-6,0.5,40,0.66,1.57,-0.91,51,14.5,0,0
1700240400,Nov 17 2023 - 5:00pm,Northern Ireland,Finland,0.9,1.64,-0.74,0,4,3,7,4,6,0.666666667,-2,0,41,1.06,1.29,-0.23,4,3.43,0,0
1700240400,Nov 17 2023 - 5:00pm,Albania,Moldova,1.88,1.25,0.63,1,1,2,9,5,7,0.714285714,-2,0.2,49,1.13,1.59,-0.46,1.75,3.4,1,1
1700250300,Nov 17 2023 - 7:45pm,Malta,England,0,2.5,-2.5,0,2,2,4,0,4,0,-4,0,27,0.37,1.17,-0.8,110,30.5,0,0
1700250300,Nov 17 2023 - 7:45pm,FYR Macedonia,Italy,1,1.75,-0.75,2,5,2,4,3,12,0.25,-9,0.666666667,35,0.57,2.22,-1.65,15.75,7.15,0,0
1700250300,Nov 17 2023 - 7:45pm,Czech Republic,Poland,1.88,1.5,0.38,1,1,3,13,4,6,0.666666667,-2,0.25,41,1.42,1.45,-0.03,2.89,3.18,1,1
1700250300,Nov 17 2023 - 7:45pm,Slovenia,Denmark,2.2,2.2,0,1,2,2,3,2,9,0.222222222,-7,0.5,33,0.42,2.05,-1.63,7,3.75,0,0
1700316000,Nov 18 2023 - 2:00pm,Wales,Armenia,1.6,1,0.6,1,1,3,10,5,3,1.666666667,2,0.2,47,1.35,1.35,0,1.98,3.45,1,1
1700326800,Nov 18 2023 - 5:00pm,Croatia,Latvia,2,0.38,1.62,2,0,1,14,7,0,7,7,0.285714286,65,1.72,0.33,1.39,1.13,7.5,1,1
1700326800,Nov 18 2023 - 5:00pm,Andorra,Belarus,0.2,1.2,-1,0,1,3,7,3,8,0.375,-5,0,30,0.81,1.77,-0.96,6.85,3.62,0,0
1700336700,Nov 18 2023 - 7:45pm,Republic of Ireland,Netherlands,0.75,2.25,-1.5,0,1,3,3,2,6,0.333333333,-4,0,48,0.66,1.6,-0.94,17,6.5,0,0
1700336700,Nov 18 2023 - 7:45pm,Gibraltar,France,0,2.75,-2.75,0,14,0,0,0,21,0,-21,0,31,0.04,4.51,-4.47,51,41,0,0
1700336700,Nov 18 2023 - 7:45pm,Kosovo,Switzerland,1.1,1.7,-0.6,1,1,0,7,4,6,0.666666667,-2,0.25,23,0.92,1.99,-1.07,9.75,5.4,1,0
1700336700,Nov 18 2023 - 7:45pm,Romania,Israel,2.2,1.36,0.84,2,1,3,17,9,6,1.5,3,0.222222222,35,1.9,1.88,0.02,2.59,3.27,1,1
1700402400,Nov 19 2023 - 2:00pm,Montenegro,Hungary,1.38,2.25,-0.87,1,3,3,9,8,6,1.333333333,2,0.125,41,1.36,1.61,-0.25,1.5,3,0,1
1700402400,Nov 19 2023 - 2:00pm,Bulgaria,Serbia,0.5,1.75,-1.25,2,2,3,4,3,9,0.333333333,-6,0.666666667,42,0.63,2.12,-1.49,1.5,3,1,0
1700413200,Nov 19 2023 - 5:00pm,Azerbaijan,Belgium,0.88,2.5,-1.62,0,5,0,0,0,8,0,-8,0,26,0.06,2.28,-2.22,29,13,0,0
1700413200,Nov 19 2023 - 5:00pm,Estonia,Sweden,0.11,1.25,-1.14,0,2,1,3,0,5,0,-5,0,38,0.38,1.59,-1.21,19,9,0,0
1700423100,Nov 19 2023 - 7:45pm,Georgia,Spain,1.2,2.63,-1.43,1,3,3,7,2,10,0.2,-8,0.5,31,0.73,2.79,-2.06,19,9,0,0
1700423100,Nov 19 2023 - 7:45pm,Norway,Scotland,1.38,2.13,-0.75,3,3,4,11,8,3,2.666666667,5,0.375,48,1.52,0.96,0.56,3.75,3.2,1,1
1700423100,Nov 19 2023 - 7:45pm,Iceland,Portugal,1.08,3,-1.92,0,2,0,8,5,12,0.416666667,-7,0,30,1.06,2.84,-1.78,15,6,0,0
1700423100,Nov 19 2023 - 7:45pm,Slovakia,Bosnia-Herzegovina,2.2,0.82,1.38,2,1,7,9,4,3,1.333333333,1,0.5,55,1.17,0.72,0.45,2.88,3.1,1,1
1700423100,Nov 19 2023 - 7:45pm,Luxembourg,Liechtenstein,1.55,0,1.55,1,0,6,8,5,2,2.5,3,0.2,60,1.13,0.65,0.48,1.33,4.75,1,1
1700509500,Nov 20 2023 - 7:45pm,England,FYR Macedonia,2.5,1,1.5,1,1,6,11,4,4,1,0,0.25,75,1.51,0.7,0.81,1.14,6.45,1,1
1700509500,Nov 20 2023 - 7:45pm,Italy,Ukraine,1.75,2,-0.25,0,0,9,11,3,5,0.6,-2,0,58,1.35,1.1,0.25,1.84,3.31,1,0
1700509500,Nov 20 2023 - 7:45pm,Moldova,Czech Republic,1.25,1.88,-0.63,0,3,4,9,4,8,0.5,-4,0,48,1.18,1.98,-0.8,11.08,4.95,0,0
1700509500,Nov 20 2023 - 7:45pm,Faroe Islands,Albania,0.25,1.88,-1.63,0,0,3,8,0,5,0,-5,0,36,0.85,1.03,-0.18,11.25,5.79,1,0
1700509500,Nov 20 2023 - 7:45pm,Denmark,Northern Ireland,2.2,0.9,1.3,0,2,10,11,4,3,1.333333333,1,0,80,1.6,0.72,0.88,1.59,3.76,0,1
1700509500,Nov 20 2023 - 7:45pm,Kazakhstan,Slovenia,1.64,2.2,-0.56,1,2,3,7,4,7,0.571428571,-3,0.25,40,1.01,1.57,-0.56,5.08,3.79,0,0
1700509500,Nov 20 2023 - 7:45pm,Finland,San Marino,1.64,0,1.64,2,1,6,8,6,2,3,4,0.333333333,75,1.56,0.45,1.11,1.02,9.63,1,1
1700595900,Nov 21 2023 - 7:45pm,France,Greece,2.75,1.7,1.05,2,2,9,14,8,3,2.666666667,5,0.25,66,2.14,0.76,1.38,1.74,3.32,1,1
1700595900,Nov 21 2023 - 7:45pm,Netherlands,Gibraltar,2.25,0,2.25,6,0,9,17,10,0,10,10,0.6,80,2.54,0.05,2.49,1.01,21,1,1
1700595900,Nov 21 2023 - 7:45pm,Armenia,Croatia,1,2,-1,0,1,3,3,3,12,0.25,-9,0,31,0.52,2.76,-2.24,12.24,6.16,0,0
1700595900,Nov 21 2023 - 7:45pm,Turkey,Wales,2.13,1.6,0.53,1,1,5,8,3,5,0.6,-2,0.333333333,60,1.01,1.14,-0.13,2.75,3.25,1,1
1700595900,Nov 21 2023 - 7:45pm,Switzerland,Romania,1.7,2.2,-0.5,0,1,6,10,5,5,1,0,0,64,1.38,1.04,0.34,1.93,3.34,0,1
1700595900,Nov 21 2023 - 7:45pm,Israel,Andorra,1.36,0.2,1.16,2,0,5,14,9,3,3,6,0.222222222,84,2.04,0.76,1.28,1.35,5.26,1,1
1700595900,Nov 21 2023 - 7:45pm,Belarus,Kosovo,1.2,1.1,0.1,1,0,1,6,2,5,0.4,-3,0.5,37,0.76,1.53,-0.77,5.59,4.06,1,0
1711040400,Mar 21 2024 - 5:00pm,Luxembourg,Georgia,1.55,1.2,0.35,0,2,0,5,3,5,0.6,-2,0,44,0.67,1.35,-0.68,5,3.4,0,0
1711050300,Mar 21 2024 - 7:45pm,Kazakhstan,Greece,1.64,1.7,-0.06,0,5,5,8,3,11,0.272727273,-8,0,36,0.98,2.13,-1.15,10,5,0,0
1711050300,Mar 21 2024 - 7:45pm,Estonia,Poland,0.11,1.5,-1.39,1,5,1,2,2,11,0.181818182,-9,0.5,15,0.32,2.72,-2.4,15,8,0,0
1711050300,Mar 21 2024 - 7:45pm,Finland,Wales,1.64,1.6,0.04,1,4,3,6,3,11,0.272727273,-8,0.333333333,59,0.87,1.98,-1.11,4.75,3.4,0,0
1711050300,Mar 21 2024 - 7:45pm,Iceland,Israel,1.08,1.36,-0.28,4,1,6,13,10,5,2,5,0.4,44,1.73,1.22,0.51,3.1,3.3,1,1
1711050300,Mar 21 2024 - 7:45pm,Ukraine,Bosnia-Herzegovina,2,0.82,1.18,2,1,4,10,5,3,1.666666667,2,0.4,66,1.34,1.01,0.33,1.95,3.6,1,1
1711472400,Mar 26 2024 - 5:00pm,Greece,Georgia,1.7,1.2,0.5,0,0,8,9,6,4,1.5,2,0,62,0,0,0,2.29,3.15,1,1
1711482300,Mar 26 2024 - 7:45pm,Poland,Wales,1.5,1.6,-0.1,0,0,6,8,0,4,0,-4,0,55,0,0,0,3.28,3.28,1,0
1711482300,Mar 26 2024 - 7:45pm,Iceland,Ukraine,1.08,2,-0.92,1,2,2,6,3,4,0.75,-1,0.333333333,37,0,0,0,7.1,4.25,0,0
